Emission_Factor,Calculations_SK,Date,Fiscal_Quarter,Date_SK,Enterprise_SK,Enterprise_Name,Facility_SK,Facility_Name,Fuel_SK,Fuel_Name,Unit,Source_SK,Source_Category,Source_Type,Sum of CO2e,CO2E_S1,CO2E_S2,CO2E_S3_BT,Sum of Consumption_Fuel_Quantity,Sum of Electricity_Usage_Consumption,Sum of Emission_CH4_KT,Sum of Emission_CO2_Equivalent_KT,Sum of Emission_CO2_KT,Emission_CO2_market,Sum of Emission_N2O_KT,Emission_Sub,Energy_charge,Fixed_charge,Invoice_Amount,Invoice_Days,Invoice_Distance,Invoice_GST,Kt_of_CH4_S2,Kt_of_CH4_S3,Kt_of_CO2_S2,Kt_of_CO2_S3,Kt_of_N20_S3,sumif_S1_gas_type,Total_charge,Type,Electricity_Invoice_SK,Invoice_SK,Employee_SK
National Greenhouse Account Factors,1,2020-09-24 00:00:00,3,1115,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,68,Diesel generator,Stationary Combustion,0.30130925806080006,0.30130925806080006,,,110.87982000000001,,0.0017119844208000005,0.7648290399924002,0.29916927753480005,0,0.0004279961052000001,,,,,,,,,,,,,0.29916927753480005,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2020-09-24 00:00:00,3,1115,1,XXXX Pty Ltd,8,Newcastle office,13,Liquified Petroleum Gas (LPG),Short Ton,30,Road_vehicle,Mobile Source,0.005302587869999999,0.005302587869999999,,,3.31785,,0.000026078300999999997,0.013360782879,0.005233045733999999,0,0.000043463835,,,,,,,,,,,,,0.005233045733999999,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-09-24 00:00:00,3,1115,1,XXXX Pty Ltd,10,Sydney Office,1,Gasoline,Gallons (g),28,Non_Road_vehicle,Mobile Source,0.00013218390906943395,0.00013218390906943395,,,0.055531991106,,0.0000030387105533203206,0.0009651704394983667,0.0001280056820586185,0,0.0000011395164574951201,,,,,,,,,,,,,0.0001280056820586185,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-17 00:00:00,4,1138,1,XXXX Pty Ltd,8,Newcastle office,7,Natural Gas,standard cubic feet,69,Gas stove,Stationary Combustion,0.000008409838253718,0.000008409838253718,,,4.152742,,4.896082818e-9,0.000010143051571290001,0.00000838862189484,0,1.632027606e-8,,,,,,,,,,,,,0.00000838862189484,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,42,Non_Road_vehicle,Mobile Source,0.04391931962880001,0.04391931962880001,,,16.162020000000002,,0.00024954158880000006,0.11148270479640003,0.04360739264280001,0,0.00006238539720000002,,,,,,,,,,,,,0.04360739264280001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,2,SSH Adelaide,4,Ethanol,Kilolitres (kl),45,Road_vehicle,Mobile Source,0.00000168948,0.00000168948,,,0.02888,,0.0000011488463999999999,0.00031958203679999995,0,0,5.406336e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,4,Canberra office,15,Rechargable batteries,Metric Ton,33,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),23,Road_vehicle,Mobile Source,0.00021823410209009474,0.00021823410209009474,,,0.091682673796,,0.000005016875910117121,0.0015934852109509507,0.0002113358977136837,0,0.00000188132846629392,,,,,,,,,,,,,0.0002113358977136837,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,13,Road_vehicle,Mobile Source,0.12024704609280001,0.12024704609280001,,,44.25012,,0.0006832218528000001,0.30522936273840007,0.11939301877680002,0,0.00017080546320000003,,,,,,,,,,,,,0.11939301877680002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),20,Non_Road_vehicle,Mobile Source,0.00006118123671311905,0.00006118123671311905,,,0.025702946122,,0.0000014064652117958403,0.0004467285128966538,0.00005924734704689977,0,5.2742445442344e-7,,,,,,,,,,,,,0.00005924734704689977,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,7,Melbourne office,4,Ethanol,Kilolitres (kl),4,Road_vehicle,Mobile Source,0.0000012910949999999999,0.0000012910949999999999,,,0.02207,,8.779445999999999e-7,0.00024422353019999996,0,0,4.131504e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,7,Melbourne office,4,Ethanol,Kilolitres (kl),11,Road_vehicle,Mobile Source,0.00000127998,0.00000127998,,,0.02188,,8.703864e-7,0.00024212101679999998,0,0,4.095936e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,7,Melbourne office,14,Liquified Natural Gas (LNG),Short Ton,3,Road_vehicle,Mobile Source,0.0670865679,0.0670865679,,,48.654,,0.00036928386,0.25763703966,0.06327063468,0,0.00344664936,,,,,,,,,,,,,0.06327063468,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,43,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),12,Non_Road_vehicle,Mobile Source,0.00006280312516795874,0.00006280312516795874,,,0.026384320246,,0.0000014437500038611202,0.00045857109497638826,0.00006081796891264969,0,5.4140625144792e-7,,,,,,,,,,,,,0.00006081796891264969,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,68,Diesel generator,Stationary Combustion,0.14601074146560003,0.14601074146560003,,,53.73099,,0.0008296064856000002,0.3706266974418001,0.14497373335860003,0,0.00020740162140000005,,,,,,,,,,,,,0.14497373335860003,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,8,Newcastle office,13,Liquified Petroleum Gas (LPG),Short Ton,30,Road_vehicle,Mobile Source,0.005302587869999999,0.005302587869999999,,,3.31785,,0.000026078300999999997,0.013360782879,0.005233045733999999,0,0.000043463835,,,,,,,,,,,,,0.005233045733999999,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-10-24 00:00:00,4,1145,1,XXXX Pty Ltd,10,Sydney Office,1,Gasoline,Gallons (g),28,Non_Road_vehicle,Mobile Source,0.00013218390906943395,0.00013218390906943395,,,0.055531991106,,0.0000030387105533203206,0.0009651704394983667,0.0001280056820586185,0,0.0000011395164574951201,,,,,,,,,,,,,0.0001280056820586185,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-16 00:00:00,4,1168,1,XXXX Pty Ltd,8,Newcastle office,7,Natural Gas,standard cubic feet,69,Gas stove,Stationary Combustion,0.000006560980532135999,0.000006560980532135999,,,3.2397839999999998,,3.8197053359999996e-9,0.000007913156221079999,0.000006544428475679999,0,1.2732351119999999e-8,,,,,,,,,,,,,0.000006544428475679999,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,42,Non_Road_vehicle,Mobile Source,0.04391931962880001,0.04391931962880001,,,16.162020000000002,,0.00024954158880000006,0.11148270479640003,0.04360739264280001,0,0.00006238539720000002,,,,,,,,,,,,,0.04360739264280001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,2,SSH Adelaide,4,Ethanol,Kilolitres (kl),45,Road_vehicle,Mobile Source,0.00000168948,0.00000168948,,,0.02888,,0.0000011488463999999999,0.00031958203679999995,0,0,5.406336e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,4,Canberra office,15,Rechargable batteries,Metric Ton,33,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),23,Road_vehicle,Mobile Source,0.00021823410209009474,0.00021823410209009474,,,0.091682673796,,0.000005016875910117121,0.0015934852109509507,0.0002113358977136837,0,0.00000188132846629392,,,,,,,,,,,,,0.0002113358977136837,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,13,Road_vehicle,Mobile Source,0.12024704609280001,0.12024704609280001,,,44.25012,,0.0006832218528000001,0.30522936273840007,0.11939301877680002,0,0.00017080546320000003,,,,,,,,,,,,,0.11939301877680002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),20,Non_Road_vehicle,Mobile Source,0.00006118123671311905,0.00006118123671311905,,,0.025702946122,,0.0000014064652117958403,0.0004467285128966538,0.00005924734704689977,0,5.2742445442344e-7,,,,,,,,,,,,,0.00005924734704689977,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,7,Melbourne office,4,Ethanol,Kilolitres (kl),4,Road_vehicle,Mobile Source,0.0000012910949999999999,0.0000012910949999999999,,,0.02207,,8.779445999999999e-7,0.00024422353019999996,0,0,4.131504e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,7,Melbourne office,4,Ethanol,Kilolitres (kl),11,Road_vehicle,Mobile Source,0.00000127998,0.00000127998,,,0.02188,,8.703864e-7,0.00024212101679999998,0,0,4.095936e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,7,Melbourne office,14,Liquified Natural Gas (LNG),Short Ton,3,Road_vehicle,Mobile Source,0.0670865679,0.0670865679,,,48.654,,0.00036928386,0.25763703966,0.06327063468,0,0.00344664936,,,,,,,,,,,,,0.06327063468,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,43,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),12,Non_Road_vehicle,Mobile Source,0.00006280312516795874,0.00006280312516795874,,,0.026384320246,,0.0000014437500038611202,0.00045857109497638826,0.00006081796891264969,0,5.4140625144792e-7,,,,,,,,,,,,,0.00006081796891264969,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,68,Diesel generator,Stationary Combustion,0.17706056417280003,0.17706056417280003,,,65.15712,,0.0010060259328000002,0.44944208547840014,0.17580303175680004,0,0.00025150648320000006,,,,,,,,,,,,,0.17580303175680004,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,8,Newcastle office,13,Liquified Petroleum Gas (LPG),Short Ton,30,Road_vehicle,Mobile Source,0.005302587869999999,0.005302587869999999,,,3.31785,,0.000026078300999999997,0.013360782879,0.005233045733999999,0,0.000043463835,,,,,,,,,,,,,0.005233045733999999,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-11-23 00:00:00,4,1175,1,XXXX Pty Ltd,10,Sydney Office,1,Gasoline,Gallons (g),28,Non_Road_vehicle,Mobile Source,0.00013218390906943395,0.00013218390906943395,,,0.055531991106,,0.0000030387105533203206,0.0009651704394983667,0.0001280056820586185,0,0.0000011395164574951201,,,,,,,,,,,,,0.0001280056820586185,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-16 00:00:00,4,1198,1,XXXX Pty Ltd,8,Newcastle office,7,Natural Gas,standard cubic feet,69,Gas stove,Stationary Combustion,0.000005974687460474999,0.000005974687460474999,,,2.950275,,3.478374225e-9,0.000007206031936124999,0.000005959614505499999,0,1.159458075e-8,,,,,,,,,,,,,0.000005959614505499999,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,42,Non_Road_vehicle,Mobile Source,0.04391931962880001,0.04391931962880001,,,16.162020000000002,,0.00024954158880000006,0.11148270479640003,0.04360739264280001,0,0.00006238539720000002,,,,,,,,,,,,,0.04360739264280001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,2,SSH Adelaide,4,Ethanol,Kilolitres (kl),45,Road_vehicle,Mobile Source,0.00000168948,0.00000168948,,,0.02888,,0.0000011488463999999999,0.00031958203679999995,0,0,5.406336e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,4,Canberra office,15,Rechargable batteries,Metric Ton,33,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),23,Road_vehicle,Mobile Source,0.00021823410209009474,0.00021823410209009474,,,0.091682673796,,0.000005016875910117121,0.0015934852109509507,0.0002113358977136837,0,0.00000188132846629392,,,,,,,,,,,,,0.0002113358977136837,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,13,Road_vehicle,Mobile Source,0.12024704609280001,0.12024704609280001,,,44.25012,,0.0006832218528000001,0.30522936273840007,0.11939301877680002,0,0.00017080546320000003,,,,,,,,,,,,,0.11939301877680002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),20,Non_Road_vehicle,Mobile Source,0.00006118123671311905,0.00006118123671311905,,,0.025702946122,,0.0000014064652117958403,0.0004467285128966538,0.00005924734704689977,0,5.2742445442344e-7,,,,,,,,,,,,,0.00005924734704689977,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,7,Melbourne office,4,Ethanol,Kilolitres (kl),4,Road_vehicle,Mobile Source,0.0000012910949999999999,0.0000012910949999999999,,,0.02207,,8.779445999999999e-7,0.00024422353019999996,0,0,4.131504e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,7,Melbourne office,4,Ethanol,Kilolitres (kl),11,Road_vehicle,Mobile Source,0.00000127998,0.00000127998,,,0.02188,,8.703864e-7,0.00024212101679999998,0,0,4.095936e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,7,Melbourne office,14,Liquified Natural Gas (LNG),Short Ton,3,Road_vehicle,Mobile Source,0.0670865679,0.0670865679,,,48.654,,0.00036928386,0.25763703966,0.06327063468,0,0.00344664936,,,,,,,,,,,,,0.06327063468,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,43,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),12,Non_Road_vehicle,Mobile Source,0.00006280312516795874,0.00006280312516795874,,,0.026384320246,,0.0000014437500038611202,0.00045857109497638826,0.00006081796891264969,0,5.4140625144792e-7,,,,,,,,,,,,,0.00006081796891264969,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,68,Diesel generator,Stationary Combustion,0.20440515744000004,0.20440515744000004,,,75.21975,,0.0011613929400000002,0.518852295945,0.20295341626500005,0,0.00029034823500000004,,,,,,,,,,,,,0.20295341626500005,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,8,Newcastle office,13,Liquified Petroleum Gas (LPG),Short Ton,30,Road_vehicle,Mobile Source,0.005302587869999999,0.005302587869999999,,,3.31785,,0.000026078300999999997,0.013360782879,0.005233045733999999,0,0.000043463835,,,,,,,,,,,,,0.005233045733999999,,Mobile Source,0,,
National Greenhouse Account Factors,1,2020-12-23 00:00:00,4,1205,1,XXXX Pty Ltd,10,Sydney Office,1,Gasoline,Gallons (g),28,Non_Road_vehicle,Mobile Source,0.00013218390906943395,0.00013218390906943395,,,0.055531991106,,0.0000030387105533203206,0.0009651704394983667,0.0001280056820586185,0,0.0000011395164574951201,,,,,,,,,,,,,0.0001280056820586185,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-15 00:00:00,1,742,1,XXXX Pty Ltd,8,Newcastle office,7,Natural Gas,standard cubic feet,69,Gas stove,Stationary Combustion,0.000012320178065978999,0.000012320178065978999,,,6.083651,,7.172624528999999e-9,0.000014859287149245,0.000012289096693019999,0,2.3908748430000003e-8,,,,,,,,,,,,,0.000012289096693019999,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,42,Non_Road_vehicle,Mobile Source,0.04391931962880001,0.04391931962880001,,,16.162020000000002,,0.00024954158880000006,0.11148270479640003,0.04360739264280001,0,0.00006238539720000002,,,,,,,,,,,,,0.04360739264280001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,2,SSH Adelaide,4,Ethanol,Kilolitres (kl),45,Road_vehicle,Mobile Source,0.00000168948,0.00000168948,,,0.02888,,0.0000011488463999999999,0.00031958203679999995,0,0,5.406336e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,4,Canberra office,15,Rechargable batteries,Metric Ton,33,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),23,Road_vehicle,Mobile Source,0.00021823410209009474,0.00021823410209009474,,,0.091682673796,,0.000005016875910117121,0.0015934852109509507,0.0002113358977136837,0,0.00000188132846629392,,,,,,,,,,,,,0.0002113358977136837,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,13,Road_vehicle,Mobile Source,0.12024704609280001,0.12024704609280001,,,44.25012,,0.0006832218528000001,0.30522936273840007,0.11939301877680002,0,0.00017080546320000003,,,,,,,,,,,,,0.11939301877680002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),20,Non_Road_vehicle,Mobile Source,0.00006118123671311905,0.00006118123671311905,,,0.025702946122,,0.0000014064652117958403,0.0004467285128966538,0.00005924734704689977,0,5.2742445442344e-7,,,,,,,,,,,,,0.00005924734704689977,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,7,Melbourne office,4,Ethanol,Kilolitres (kl),4,Road_vehicle,Mobile Source,0.0000012910949999999999,0.0000012910949999999999,,,0.02207,,8.779445999999999e-7,0.00024422353019999996,0,0,4.131504e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,7,Melbourne office,4,Ethanol,Kilolitres (kl),11,Road_vehicle,Mobile Source,0.00000127998,0.00000127998,,,0.02188,,8.703864e-7,0.00024212101679999998,0,0,4.095936e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,7,Melbourne office,14,Liquified Natural Gas (LNG),Short Ton,3,Road_vehicle,Mobile Source,0.0670865679,0.0670865679,,,48.654,,0.00036928386,0.25763703966,0.06327063468,0,0.00344664936,,,,,,,,,,,,,0.06327063468,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,43,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),12,Non_Road_vehicle,Mobile Source,0.00006280312516795874,0.00006280312516795874,,,0.026384320246,,0.0000014437500038611202,0.00045857109497638826,0.00006081796891264969,0,5.4140625144792e-7,,,,,,,,,,,,,0.00006081796891264969,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,68,Diesel generator,Stationary Combustion,0.26023061433600003,0.26023061433600003,,,95.76315,,0.001478583036,0.660556971333,0.258382385541,0,0.000369645759,,,,,,,,,,,,,0.258382385541,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,8,Newcastle office,13,Liquified Petroleum Gas (LPG),Short Ton,30,Road_vehicle,Mobile Source,0.005302587869999999,0.005302587869999999,,,3.31785,,0.000026078300999999997,0.013360782879,0.005233045733999999,0,0.000043463835,,,,,,,,,,,,,0.005233045733999999,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-22 00:00:00,1,749,1,XXXX Pty Ltd,10,Sydney Office,1,Gasoline,Gallons (g),28,Non_Road_vehicle,Mobile Source,0.00013218390906943395,0.00013218390906943395,,,0.055531991106,,0.0000030387105533203206,0.0009651704394983667,0.0001280056820586185,0,0.0000011395164574951201,,,,,,,,,,,,,0.0001280056820586185,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-01-29 00:00:00,1,756,1,XXXX Pty Ltd,7,Melbourne office,7,Natural Gas,standard cubic feet,64,Gas stove,Stationary Combustion,0.000008080872248700001,0.000008080872248700001,,,3.9903,,4.7045637e-9,0.0000097462877985,0.000008060485806,0,1.5681879000000002e-8,,,,,,,,,,,,,0.000008060485806,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2021-01-30 00:00:00,1,757,1,XXXX Pty Ltd,1,Franklin Adelaide,16,R410A,cubic meter,79,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.06686862,0.06686862,,,993,,0,0.06686862,0.06686862,0,0,,,,,,,,,,,,,0.06686862,,Fugitive Emissions,0,,
